,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,referredby,firstduedate,firstrepaiddate
13060,8a858f645a8ea316015a8eeb23a93384,301922856,3,2017-05-31 12:49:30.000000,2017-05-31 11:49:24.000000,10000.0,11500.0,15,2017-06-13 07:58:03.000000,,2017-06-16 00:00:00.000000,2017-06-13 07:47:54.000000
13061,8a858f7b5989da5401598ec5a8680cdb,301949741,1,2017-06-23 21:02:23.000000,2017-06-23 20:01:10.000000,10000.0,13000.0,30,2017-07-22 11:36:52.000000,,2017-07-24 00:00:00.000000,2017-07-22 11:26:43.000000
13062,8a858f8b59e0e8980159e5bcc1e21094,301890724,4,2017-05-05 09:19:16.000000,2017-05-05 08:18:52.000000,15000.0,18375.0,30,2017-05-25 11:31:11.000000,,2017-06-05 00:00:00.000000,2017-05-25 11:21:02.000000
13063,8a858e705b3a03c7015b3dd170625b29,301941284,1,2017-06-16 17:25:52.000000,2017-06-16 16:24:44.000000,10000.0,11500.0,15,2017-06-30 19:10:27.000000,,2017-07-03 00:00:00.000000,2017-06-30 19:00:18.000000
13064,8a858e8455f96c1c0155f9d5ae7e0d97,301836040,4,2017-03-11 13:41:18.000000,2017-03-11 12:40:08.000000,10000.0,13000.0,30,2017-04-10 20:15:11.000000,,2017-04-10 00:00:00.000000,2017-04-10 20:00:01.000000
13065,8a858e8455f96c1c0155f9d5ae7e0d97,301787938,2,2017-01-05 20:15:44.000000,2017-01-05 19:15:37.000000,10000.0,13000.0,30,2017-02-06 01:04:13.000000,,2017-02-06 00:00:00.000000,2017-02-06 00:28:33.000000
13066,8a858e955631db44015636df81135c1c,301951510,3,2017-06-25 16:56:01.000000,2017-06-25 15:54:54.000000,10000.0,11500.0,15,2017-07-07 14:25:22.000000,,2017-07-10 00:00:00.000000,2017-07-07 14:15:13.000000
13067,8a858ea555d9e6020155ef96851d0817,301795253,1,2017-01-17 14:17:29.000000,2017-01-17 13:17:20.000000,10000.0,11500.0,15,2017-01-31 09:55:13.000000,,2017-02-01 00:00:00.000000,2017-01-31 09:40:00.000000
13068,8a858ea555d9e6020155ef96851d0817,301838749,4,2017-03-15 13:11:10.000000,2017-03-15 12:11:03.000000,20000.0,21900.0,15,2017-03-25 06:32:00.000000,,2017-03-30 00:00:00.000000,2017-03-25 06:16:49.000000
13069,8a858ec05a9535db015a9d60ebd114d4,301862366,4,2017-04-10 12:43:41.000000,2017-04-10 11:43:35.000000,10000.0,11450.0,15,2017-04-14 16:32:10.000000,,2017-04-25 00:00:00.000000,2017-04-14 16:17:01.000000
13070,8a858ec05a9535db015a9d60ebd114d4,301831757,1,2017-03-05 12:41:25.000000,2017-03-05 11:41:11.000000,10000.0,11500.0,15,2017-03-07 09:36:02.000000,,2017-03-20 00:00:00.000000,2017-03-07 09:20:51.000000
13071,8a858ec655f96b320156071dd95b4be0,301834648,7,2017-03-09 12:24:07.000000,2017-03-09 11:22:59.000000,30000.0,36800.0,60,2017-05-05 11:44:17.000000,,2017-04-10 00:00:00.000000,2017-04-10 00:33:36.000000
13072,8a858ec655f96b320156071dd95b4be0,301763772,5,2016-11-23 23:16:32.000000,2016-11-23 22:16:19.000000,20000.0,23800.0,30,2016-12-23 19:45:50.000000,,2016-12-23 00:00:00.000000,2016-12-23 19:30:41.000000
13073,8a858ed75bc9016e015bcd6b0f6b5069,301956772,5,2017-06-29 19:31:43.000000,2017-06-29 18:31:37.000000,20000.0,24500.0,30,2017-07-28 12:05:11.000000,8a858e645755e62201575e72c8b77fd5,2017-07-31 00:00:00.000000,2017-07-28 11:55:02.000000
13074,8a858ed75bc9016e015bcd6b0f6b5069,301907311,2,2017-05-15 10:17:04.000000,2017-05-15 09:16:57.000000,10000.0,11500.0,15,2017-05-31 14:47:28.000000,8a858e645755e62201575e72c8b77fd5,2017-05-30 00:00:00.000000,2017-05-31 14:37:20.000000
13075,8a858ee45a1e6afb015a1fb42e13541f,301813080,1,2017-02-08 23:24:34.000000,2017-02-08 22:24:22.000000,10000.0,11500.0,15,2017-02-18 11:42:32.000000,,2017-02-24 00:00:00.000000,2017-02-18 11:27:22.000000
13076,8a858ef25c8393f8015c86783932595b,301930985,1,2017-06-08 09:01:31.000000,2017-06-08 08:00:21.000000,10000.0,13000.0,30,2017-07-04 09:49:13.000000,,2017-07-10 00:00:00.000000,2017-07-04 09:39:04.000000
13077,8a858efe5a408737015a411807b52fef,301927740,6,2017-06-05 14:27:33.000000,2017-06-05 13:27:27.000000,20000.0,24500.0,30,2017-07-03 17:09:02.000000,,2017-07-05 00:00:00.000000,2017-07-03 16:58:53.000000
13078,8a858f045bc9690c015bc9a82a3c19aa,301916764,2,2017-05-23 22:32:23.000000,2017-05-23 21:32:16.000000,10000.0,13000.0,30,2017-06-19 09:31:36.000000,8a858fc55b2548dd015b28bb609670b2,2017-06-22 00:00:00.000000,2017-06-19 09:21:26.000000
13079,8a858f165bf7b5ca015bf7b8e30e0199,301939279,2,2017-06-15 07:13:03.000000,2017-06-15 06:12:56.000000,10000.0,11500.0,15,2017-06-26 11:24:39.000000,,2017-06-30 00:00:00.000000,2017-06-26 11:14:31.000000
13080,8a858f2c59b21e6e0159b36de4c1628e,301888932,2,2017-05-03 23:05:22.000000,2017-05-03 22:05:12.000000,10000.0,13000.0,30,2017-06-02 16:04:34.000000,,2017-06-02 00:00:00.000000,2017-06-02 15:54:25.000000
13081,8a858f3455a0d8070155a1276c4e1799,301770693,2,2016-12-07 19:56:51.000000,2016-12-07 18:56:41.000000,10000.0,13000.0,30,2017-01-26 19:25:45.000000,,2017-01-06 00:00:00.000000,2017-01-26 19:10:36.000000
13082,8a858f3455a0d8070155a1276c4e1799,301848469,5,2017-03-28 15:22:50.000000,2017-03-28 14:22:43.000000,10000.0,13000.0,30,2017-04-26 15:48:49.000000,,2017-04-27 00:00:00.000000,2017-04-26 15:33:40.000000
13083,8a858f3e589c406101589ef73f273508,301950728,3,2017-06-24 18:10:06.000000,2017-06-24 17:10:00.000000,10000.0,13000.0,30,2017-07-25 16:11:04.000000,,2017-07-24 00:00:00.000000,2017-07-25 16:00:55.000000
13084,8a858f475be98d5f015beb6a225935b9,301927583,2,2017-06-05 12:30:25.000000,2017-06-05 11:30:18.000000,10000.0,13000.0,30,2017-07-03 18:20:20.000000,,2017-07-05 00:00:00.000000,2017-07-03 18:10:10.000000
13085,8a858f5e5566567d0155690345430c02,301830523,4,2017-03-03 10:11:20.000000,2017-03-03 09:10:52.000000,10000.0,13000.0,30,2017-04-02 14:22:32.000000,,2017-04-03 00:00:00.000000,2017-04-02 14:07:21.000000
13086,8a858f5e5566567d0155690345430c02,301913461,6,2017-05-19 12:50:58.000000,2017-05-19 11:50:51.000000,20000.0,24500.0,30,2017-06-19 13:08:24.000000,,2017-06-19 00:00:00.000000,2017-06-19 12:58:16.000000
13087,8a858f6155781363015589cc40185843,301956605,7,2017-06-29 17:28:54.000000,2017-06-29 16:28:47.000000,10000.0,12250.0,30,2017-07-28 06:50:15.000000,,2017-07-31 00:00:00.000000,2017-07-28 06:40:05.000000
13088,8a858ec159932ece015996106bdc6ad9,301858134,4,2017-04-06 16:15:39.000000,2017-04-06 15:15:34.000000,20000.0,23800.0,30,2017-05-05 08:46:52.000000,,2017-05-08 00:00:00.000000,2017-05-05 08:31:43.000000
13089,8a858edb552adcfd01553533c5ea078d,301630407,1,2016-06-09 13:56:02.000000,2016-06-09 12:55:55.000000,10000.0,11500.0,15,2016-06-24 00:05:28.000000,,2016-06-24 00:00:00.000000,2016-06-23 17:19:57.000000
13090,8a858edb552adcfd01553533c5ea078d,301835113,5,2017-03-09 23:16:50.000000,2017-03-09 22:16:44.000000,10000.0,13000.0,30,2017-04-10 01:04:39.000000,,2017-04-10 00:00:00.000000,2017-04-10 00:27:27.000000
13091,8a858ee55830c4b90158341898b03594,301769433,2,2016-12-05 12:36:45.000000,2016-12-05 11:21:58.000000,10000.0,13000.0,30,2016-12-27 09:41:36.000000,,2017-01-04 00:00:00.000000,2016-12-27 09:26:26.000000
13092,8a858ee55830c4b90158341898b03594,301788255,3,2017-01-06 11:59:38.000000,2017-01-06 10:59:28.000000,10000.0,13000.0,30,2017-02-04 11:53:02.000000,,2017-02-06 00:00:00.000000,2017-02-04 11:37:53.000000
13093,8a858ee758b4c54a0158cafdc6c6740f,301903874,5,2017-05-12 18:51:11.000000,2017-05-12 17:51:04.000000,20000.0,24500.0,30,2017-05-30 22:46:05.000000,,2017-06-12 00:00:00.000000,2017-05-30 22:35:55.000000
13094,8a858ee758b4c54a0158cafdc6c6740f,301844471,3,2017-03-22 21:40:19.000000,2017-03-22 20:39:57.000000,10000.0,13000.0,30,2017-04-12 10:35:35.000000,,2017-04-21 00:00:00.000000,2017-04-12 10:20:25.000000
13095,8a858f065b1fe50a015b201d16f43102,301928147,3,2017-06-05 20:30:53.000000,2017-06-05 19:30:46.000000,10000.0,13000.0,30,2017-06-26 06:31:30.000000,,2017-07-05 00:00:00.000000,2017-06-26 06:21:21.000000
13096,8a858f185d1daff6015d2103a303751b,301969140,1,2017-07-08 11:58:18.000000,2017-07-08 10:58:06.000000,10000.0,11500.0,15,2017-07-14 05:34:14.000000,8a858e4f58b9f0b40158c027a53e65a8,2017-07-24 00:00:00.000000,2017-07-14 05:22:02.000000
13097,8a858f285b14dddb015b14e86041057c,301947187,4,2017-06-22 04:02:31.000000,2017-06-22 03:02:25.000000,10000.0,12250.0,30,2017-07-24 16:35:38.000000,,2017-07-24 00:00:00.000000,2017-07-24 16:25:29.000000
13098,8a858f2c59caaf2c0159caf948612ae2,301826113,2,2017-02-25 11:05:16.000000,2017-02-25 10:05:09.000000,10000.0,11500.0,15,2017-03-13 00:47:54.000000,,2017-03-13 00:00:00.000000,2017-03-13 00:14:54.000000
13099,8a858f30551130db0155267824a054c9,301882224,3,2017-04-27 12:39:26.000000,2017-04-27 11:39:17.000000,10000.0,13000.0,30,2017-05-28 14:08:12.000000,,2017-05-30 00:00:00.000000,2017-05-28 13:58:02.000000
13100,8a858f375b493337015b494169b00e07,301891713,2,2017-05-05 19:48:00.000000,2017-05-05 18:47:54.000000,10000.0,11500.0,15,2017-05-20 15:27:11.000000,,2017-05-22 00:00:00.000000,2017-05-20 15:12:01.000000
13101,8a858f415686c0ab0156929b0c541685,301682947,1,2016-08-16 10:11:34.000000,2016-08-16 09:11:25.000000,10000.0,13000.0,30,2016-09-14 14:17:30.000000,,2016-09-15 00:00:00.000000,2016-09-14 14:02:26.000000
13102,8a858f495bcefdb9015bd2ab3dc72788,301950672,2,2017-06-24 16:58:51.000000,2017-06-24 15:58:45.000000,10000.0,13000.0,30,2017-07-26 20:33:22.000000,,2017-07-24 00:00:00.000000,2017-07-26 20:23:14.000000
13103,8a858f5856373f8801563b682f941356,301748189,3,2016-10-22 12:49:55.000000,2016-10-22 11:49:46.000000,15000.0,16687.5,15,2016-11-06 20:37:55.000000,,2016-11-07 00:00:00.000000,2016-11-06 20:22:44.000000
13104,8a858f5856373f8801563b682f941356,301881528,8,2017-04-26 18:43:12.000000,2017-04-26 17:43:04.000000,30000.0,34400.0,30,2017-06-12 16:23:42.000000,,2017-05-26 00:00:00.000000,2017-06-12 16:13:33.000000
13105,8a858f5e599783c001599c3cf3c00419,301842128,3,2017-03-20 09:50:01.000000,2017-03-20 08:49:55.000000,10000.0,13000.0,30,2017-04-19 13:52:31.000000,,2017-04-19 00:00:00.000000,2017-04-19 13:37:23.000000
13106,8a858f5e599783c001599c3cf3c00419,301822230,2,2017-02-20 10:31:21.000000,2017-02-20 09:31:14.000000,10000.0,13000.0,30,2017-03-20 09:46:22.000000,,2017-03-22 00:00:00.000000,2017-03-20 09:31:11.000000
13107,8a858f615591c2cc01559b469f4b03e6,301948583,10,2017-06-23 06:14:03.000000,2017-06-23 05:13:57.000000,40000.0,44000.0,30,2017-07-21 17:52:57.000000,,2017-07-24 00:00:00.000000,2017-07-21 17:42:48.000000
13108,8a858f615591c2cc01559b469f4b03e6,301659722,3,2016-07-24 13:55:18.000000,2016-07-24 12:55:12.000000,10000.0,13000.0,30,2016-08-23 10:49:53.000000,,2016-08-23 00:00:00.000000,2016-08-22 00:00:00.000000
13109,8a858f6c570f2d660157238b0c4a1bdd,301737998,2,2016-10-06 10:59:44.000000,2016-10-06 09:59:33.000000,10000.0,11500.0,15,2016-10-21 08:47:33.000000,,2016-10-21 00:00:00.000000,2016-10-21 08:32:23.000000
13110,8a858f6c570f2d660157238b0c4a1bdd,301846154,6,2017-03-25 07:31:26.000000,2017-03-25 06:31:19.000000,25000.0,29000.0,30,2017-04-22 07:40:49.000000,,2017-04-24 00:00:00.000000,2017-04-22 07:25:40.000000
13111,8a858f8a558227f2015583bcbdc23caf,301869405,3,2017-04-15 14:39:31.000000,2017-04-15 13:39:25.000000,10000.0,13000.0,30,2017-04-19 22:41:54.000000,,2017-05-15 00:00:00.000000,2017-04-19 22:26:45.000000
13112,8a858f915b90250b015b904dd80c1f25,301875703,1,2017-04-21 12:44:24.000000,2017-04-21 11:44:09.000000,10000.0,13000.0,30,2017-05-19 10:26:33.000000,8a858f1b5b256bc9015b2f998c4d6822,2017-05-22 00:00:00.000000,2017-05-19 10:11:23.000000
13113,8a858f9f5679951a01567ed9c8f81a84,301889214,4,2017-05-04 09:57:52.000000,2017-05-04 08:57:40.000000,10000.0,11500.0,15,2017-05-04 11:38:49.000000,,2017-05-19 00:00:00.000000,2017-05-04 11:23:40.000000
13114,8a858fa154e2912f0154ecfb533d7a5e,301676835,4,2016-08-11 09:27:17.000000,2016-08-11 08:27:09.000000,15000.0,18375.0,30,2016-09-05 08:09:13.000000,,2016-09-12 00:00:00.000000,2016-09-05 07:54:09.000000
13115,8a858fa154e2912f0154ecfb533d7a5e,301708206,5,2016-09-07 11:39:16.000000,2016-09-07 10:39:08.000000,15000.0,16125.0,15,2016-09-14 12:32:17.000000,,2016-09-22 00:00:00.000000,2016-09-14 12:17:11.000000
13116,8a858fa154e2912f0154ecfb533d7a5e,301625148,1,2016-05-26 13:13:12.000000,2016-05-26 12:13:02.000000,10000.0,13000.0,30,2016-06-25 00:05:04.000000,,2016-06-27 00:00:00.000000,2016-06-24 15:52:42.000000
13117,8a85896653f0fed20154047ec0720b35,301741863,4,2016-10-11 17:15:58.000000,2016-10-11 16:15:48.000000,20000.0,22250.0,15,2016-10-26 11:01:10.000000,,2016-10-26 00:00:00.000000,2016-10-26 10:46:01.000000
13118,8a8589a7545186b10154757067323535,301897623,2,2017-05-09 15:20:28.000000,2017-05-09 14:20:11.000000,30000.0,39000.0,60,2017-06-28 10:50:29.000000,,2017-06-08 00:00:00.000000,2017-06-08 10:51:20.000000
13119,8a8589f853f100fb015409cd02170e67,301932464,5,2017-06-09 10:29:29.000000,2017-06-09 09:29:23.000000,20000.0,24500.0,30,2017-07-07 12:22:45.000000,,2017-07-10 00:00:00.000000,2017-07-07 12:12:36.000000
13120,8a858e0f58afbace0158cb199b892d2d,301793506,2,2017-01-14 19:01:17.000000,2017-01-14 18:01:10.000000,10000.0,11500.0,15,2017-01-30 16:09:49.000000,,2017-01-30 00:00:00.000000,2017-01-30 14:51:53.000000
13121,8a858e0f58afbace0158cb199b892d2d,301849726,5,2017-03-29 23:12:06.000000,2017-03-29 22:11:54.000000,10000.0,12900.0,30,2017-04-27 14:36:03.000000,,2017-04-28 00:00:00.000000,2017-04-27 14:20:53.000000
13122,8a858e1d5c5a460c015c5a7896251633,301922636,1,2017-05-31 09:06:06.000000,2017-05-31 08:05:45.000000,10000.0,11500.0,15,2017-06-14 18:05:33.000000,,2017-06-16 00:00:00.000000,2017-06-14 17:55:24.000000
13123,8a858e375bcf8394015bd371116d6fba,301924179,2,2017-06-01 17:39:14.000000,2017-06-01 16:39:07.000000,10000.0,11500.0,15,2017-06-21 20:52:14.000000,8a858f495bcefdb9015bd28dd6a91ae3,2017-06-19 00:00:00.000000,2017-06-21 20:42:05.000000
13124,8a858e3e5965340601596af74f562c45,301928561,5,2017-06-06 09:59:41.000000,2017-06-06 08:59:34.000000,20000.0,24500.0,30,2017-06-30 17:56:16.000000,,2017-07-06 00:00:00.000000,2017-06-30 17:46:07.000000
13125,8a858e4854d4be9d0154e1713f106e06,301643142,2,2016-07-03 11:58:21.000000,2016-07-03 10:58:10.000000,10000.0,13000.0,30,2016-08-11 11:52:42.000000,,2016-08-02 00:00:00.000000,2016-08-11 11:37:38.000000
13126,8a858e5b5bd99460015be39f12b71b0a,301924871,1,2017-06-02 14:00:53.000000,2017-06-02 11:57:34.000000,10000.0,13000.0,30,2017-06-24 08:56:09.000000,,2017-07-03 00:00:00.000000,2017-06-24 08:46:00.000000
13127,8a858e6a5bfd4b54015c0f505e0043b5,301938905,2,2017-06-14 19:05:15.000000,2017-06-14 18:05:08.000000,10000.0,11500.0,15,2017-06-29 10:07:08.000000,,2017-06-29 00:00:00.000000,2017-06-29 09:56:59.000000
13128,8a858e7b55deef140155e4ec2be045e7,301910859,8,2017-05-17 09:01:49.000000,2017-05-17 08:01:41.000000,20000.0,24500.0,30,2017-06-12 21:55:30.000000,,2017-06-16 00:00:00.000000,2017-06-12 21:45:19.000000
13129,8a858e7b55deef140155e4ec2be045e7,301773918,4,2016-12-14 18:16:17.000000,2016-12-14 17:16:08.000000,20000.0,23800.0,30,2017-01-13 23:17:43.000000,,2017-01-13 00:00:00.000000,2017-01-13 23:02:33.000000
13130,8a858e875c63d395015c6903770b542d,301949618,2,2017-06-23 19:01:09.000000,2017-06-23 18:01:03.000000,10000.0,13000.0,30,2017-07-21 09:26:11.000000,8a858e885c63d379015c6780ca836514,2017-07-24 00:00:00.000000,2017-07-21 09:16:02.000000
13131,8a858e945bfdb9e7015c07e29b6e24ba,301928429,2,2017-06-06 07:56:07.000000,2017-06-06 06:56:01.000000,10000.0,11500.0,15,2017-06-22 16:57:21.000000,,2017-06-21 00:00:00.000000,2017-06-22 16:47:13.000000
13132,8a858e9b560bbd63015612f7790c7b4f,301658236,1,2016-07-22 15:18:33.000000,2016-07-22 14:18:16.000000,10000.0,11500.0,15,2016-08-02 08:35:19.000000,,2016-08-08 00:00:00.000000,2016-08-02 08:20:15.000000
13133,8a858e9b560bbd63015612f7790c7b4f,301683610,4,2016-08-16 18:11:05.000000,2016-08-16 17:10:59.000000,20000.0,22250.0,15,2016-08-29 14:16:35.000000,,2016-08-31 00:00:00.000000,2016-08-29 14:01:31.000000
13134,8a858e9b560bbd63015612f7790c7b4f,301760137,7,2016-11-16 14:01:52.000000,2016-11-16 13:01:42.000000,30000.0,34400.0,30,2016-12-16 06:01:49.000000,,2016-12-16 00:00:00.000000,2016-12-16 05:46:39.000000
13135,8a858e9b560bbd63015612f7790c7b4f,301944050,15,2017-06-19 19:20:55.000000,2017-06-19 18:20:49.000000,50000.0,52500.0,30,2017-07-20 22:27:46.000000,,2017-07-19 00:00:00.000000,2017-07-20 22:17:38.000000
13136,8a858ea4582fcdc801583f1e99c55e55,301755689,1,2016-11-07 15:13:57.000000,2016-11-07 14:13:16.000000,10000.0,13000.0,30,2016-12-03 13:24:49.000000,,2016-12-07 00:00:00.000000,2016-12-03 13:09:39.000000
13137,8a858eb65c3b3074015c3f96cf8c3fad,301936888,1,2017-06-13 08:58:55.000000,2017-06-13 07:58:44.000000,10000.0,13000.0,30,2017-07-14 10:21:17.000000,,2017-07-13 00:00:00.000000,2017-07-14 10:11:08.000000
13138,8a858ec75bfd77c4015c03059d72473f,301937105,2,2017-06-13 11:58:49.000000,2017-06-13 10:58:42.000000,10000.0,13000.0,30,2017-07-07 20:25:37.000000,,2017-07-13 00:00:00.000000,2017-07-07 20:15:28.000000
13139,8a858eee5872716901587b2be55c4193,301793209,2,2017-01-14 09:44:36.000000,2017-01-14 08:44:29.000000,10000.0,13000.0,30,2017-02-09 13:50:13.000000,,2017-02-13 00:00:00.000000,2017-02-09 13:35:03.000000
13140,8a858eee5872716901587b2be55c4193,301860991,4,2017-04-09 07:59:26.000000,2017-04-09 06:59:19.000000,20000.0,23800.0,30,2017-05-06 21:43:38.000000,,2017-05-09 00:00:00.000000,2017-05-06 21:28:29.000000
13141,8a858f0656b7820c0156bb6119ef0adc,301858010,8,2017-04-06 15:11:41.000000,2017-04-06 14:11:32.000000,40000.0,47600.0,60,2017-05-17 19:26:00.000000,,2017-05-08 00:00:00.000000,2017-05-12 20:20:21.000000
13142,8a858f6155781363015589cc40185843,301727982,3,2016-09-25 20:37:35.000000,2016-09-25 19:37:21.000000,15000.0,18375.0,30,2016-10-26 15:33:22.000000,,2016-10-26 00:00:00.000000,2016-10-26 15:18:12.000000
13143,8a858f6858860440015891d0a7824f30,301809273,3,2017-02-03 14:14:35.000000,2017-02-03 13:14:28.000000,10000.0,11500.0,15,2017-02-20 11:26:08.000000,,2017-02-20 00:00:00.000000,2017-02-20 11:10:58.000000
13144,8a858f6858860440015891d0a7824f30,301783426,2,2016-12-29 10:26:35.000000,2016-12-29 09:26:26.000000,10000.0,13000.0,30,2017-02-03 11:51:11.000000,,2017-01-30 00:00:00.000000,2017-02-03 11:36:02.000000
13145,8a858f6f57b9193a0157d194bbf90ec9,301782839,3,2016-12-28 14:51:05.000000,2016-12-28 13:50:53.000000,10000.0,13000.0,30,2017-01-27 19:49:52.000000,,2017-01-27 00:00:00.000000,2017-01-27 19:34:43.000000
13146,8a858f6f57b9193a0157d194bbf90ec9,301945897,9,2017-06-21 06:35:16.000000,2017-06-21 05:35:10.000000,30000.0,34500.0,30,2017-07-18 18:35:07.000000,,2017-07-21 00:00:00.000000,2017-07-18 18:24:58.000000
13147,8a858f905c06a9c0015c06f14e5506fb,301906273,1,2017-05-14 14:10:05.000000,2017-05-14 13:09:50.000000,10000.0,13000.0,30,2017-06-09 19:37:50.000000,,2017-06-13 00:00:00.000000,2017-06-09 19:27:42.000000
13148,8a858fa05c111612015c117471cb30c1,301941030,1,2017-06-16 14:15:05.000000,2017-06-16 13:13:57.000000,10000.0,13000.0,30,2017-07-14 09:58:13.000000,8a858e345bd96da8015bda7ce5f33ec9,2017-07-17 00:00:00.000000,2017-07-14 09:48:04.000000
13149,8a858fb15b34a708015b34e097fa30af,301875287,2,2017-04-21 07:23:52.000000,2017-04-21 06:23:46.000000,10000.0,11500.0,15,2017-05-08 02:03:01.000000,,2017-05-08 00:00:00.000000,2017-05-08 01:01:12.000000
13150,8a858fbb54ccb33c0154ce053f285f12,301716424,5,2016-09-15 16:47:30.000000,2016-09-15 15:47:20.000000,10000.0,10750.0,15,2016-09-29 10:41:58.000000,,2016-09-30 00:00:00.000000,2016-09-29 10:26:48.000000
13151,8a858fbb54ccb33c0154ce053f285f12,301748090,6,2016-10-22 07:51:18.000000,2016-10-22 06:51:09.000000,20000.0,21500.0,15,2016-11-04 11:42:19.000000,,2016-11-07 00:00:00.000000,2016-11-04 11:27:10.000000
13152,8a858fbb54ccb33c0154ce053f285f12,301848340,11,2017-03-28 13:33:13.000000,2017-03-28 12:33:06.000000,40000.0,47600.0,60,2017-04-23 15:11:18.000000,,2017-04-27 00:00:00.000000,2017-04-23 14:56:09.000000
13153,8a858fbb54ccb33c0154ce053f285f12,301878913,12,2017-04-24 16:14:46.000000,2017-04-24 15:14:39.000000,40000.0,44800.0,30,2017-05-26 09:07:18.000000,,2017-05-24 00:00:00.000000,2017-05-26 08:57:09.000000
13154,8a858fd55c45ba15015c547556ac771e,301929050,2,2017-06-06 16:23:59.000000,2017-06-06 15:23:54.000000,10000.0,11500.0,15,2017-06-19 07:48:32.000000,8a858f5d5963fbb701596519a1b74190,2017-06-21 00:00:00.000000,2017-06-19 07:38:23.000000
13155,8a858fdb5b8094e2015b80b9c05a186f,301942477,3,2017-06-18 06:06:53.000000,2017-06-18 05:06:46.000000,10000.0,11500.0,15,2017-07-03 05:39:24.000000,,2017-07-03 00:00:00.000000,2017-07-03 04:06:39.000000
13156,8a858fee58d73f5f0158e2d82f3412d0,301873116,2,2017-04-19 10:33:02.000000,2017-04-19 09:32:52.000000,10000.0,13000.0,30,2017-05-20 10:20:54.000000,,2017-05-19 00:00:00.000000,2017-05-20 10:05:46.000000
13157,8a858ffd5c8d343d015c8dd548a95120,301933087,1,2017-06-09 18:29:34.000000,2017-06-09 17:28:26.000000,10000.0,11500.0,15,2017-06-25 10:17:15.000000,,2017-06-28 00:00:00.000000,2017-06-25 10:07:05.000000
13158,8a858edb5b8210eb015b854c86cf1a6d,301936000,3,2017-06-12 13:53:45.000000,2017-06-12 12:53:38.000000,10000.0,13000.0,30,2017-07-11 16:35:15.000000,8a858f115b80b9dd015b81383fba4090,2017-07-12 00:00:00.000000,2017-07-11 16:25:06.000000
13159,8a858f9c56aaf37d0156b4a832543398,301746008,2,2016-10-18 11:35:45.000000,2016-10-18 10:35:38.000000,10000.0,13000.0,30,2016-11-16 15:24:42.000000,,2016-11-17 00:00:00.000000,2016-11-16 15:09:33.000000
13160,8a858f9c56aaf37d0156b4a832543398,301916319,5,2017-05-23 13:13:30.000000,2017-05-23 12:12:23.000000,10000.0,13000.0,30,2017-07-05 09:49:06.000000,,2017-06-22 00:00:00.000000,2017-07-05 09:38:57.000000
13161,8a858fd85b685607015b6ce657912f6d,301868489,1,2017-04-14 15:52:23.000000,2017-04-14 14:52:10.000000,10000.0,11500.0,15,2017-04-20 18:54:30.000000,,2017-05-02 00:00:00.000000,2017-04-20 18:39:20.000000
13162,8a85882653e2eb990153ec156fa2537f,301622184,2,2016-05-18 11:42:49.000000,2016-05-18 10:42:44.000000,10000.0,11500.0,15,2016-06-09 00:03:20.000000,,2016-06-02 00:00:00.000000,2016-06-08 16:30:03.000000
13163,8a85882653e2eb990153ec156fa2537f,301927415,9,2017-06-05 09:48:05.000000,2017-06-05 08:47:53.000000,20000.0,22250.0,15,2017-07-05 19:58:09.000000,,2017-06-20 00:00:00.000000,2017-07-05 19:48:01.000000
